country_region_code,country_region,sub_region_1,iso_3166_2_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/18/2022,25,43,54,-21,19,21
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/19/2022,18,38,43,-26,9,23
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/20/2022,27,43,39,-24,15,22
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/21/2022,31,48,46,-17,17,21
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/22/2022,33,51,45,-21,19,21
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/23/2022,35,58,49,-11,17,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/24/2022,37,56,23,-12,25,21
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/25/2022,44,64,66,-6,15,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/26/2022,45,69,64,-2,10,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/27/2022,57,73,68,9,9,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/28/2022,57,78,65,29,5,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/29/2022,53,77,58,30,-29,23
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,4/30/2022,55,90,71,24,-17,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/1/2022,55,113,57,-1,14,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/2/2022,26,58,164,-19,-60,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/3/2022,25,57,180,-5,-63,21
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/4/2022,37,61,163,8,-52,22
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/5/2022,42,60,137,21,-46,23
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/6/2022,29,48,84,8,-40,25
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/7/2022,32,58,127,33,-23,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/8/2022,26,51,75,42,12,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/9/2022,36,49,163,13,0,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/10/2022,40,62,92,14,9,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/11/2022,42,58,84,7,14,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/12/2022,39,54,71,5,16,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/13/2022,29,47,53,-3,18,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/14/2022,34,58,91,8,13,16
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/15/2022,30,51,95,3,18,16
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/16/2022,29,42,115,10,-40,24
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/17/2022,25,48,62,-2,19,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/18/2022,31,49,63,-7,18,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/19/2022,29,45,61,-6,18,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/20/2022,26,44,51,-8,21,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/21/2022,30,53,84,-3,17,16
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/22/2022,25,45,77,2,21,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/23/2022,29,45,72,2,22,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/24/2022,23,43,65,-5,18,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/25/2022,31,48,71,8,17,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/26/2022,21,35,78,11,-40,26
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/27/2022,30,46,64,-4,21,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/28/2022,30,51,90,4,19,16
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/29/2022,24,42,78,5,25,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/30/2022,27,44,74,2,24,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,5/31/2022,28,50,74,-5,21,16
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/1/2022,24,39,89,5,-39,26
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/2/2022,30,48,62,-8,22,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/3/2022,25,46,51,-8,24,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/4/2022,30,54,83,-3,19,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/5/2022,20,42,59,-3,22,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/6/2022,30,51,72,2,24,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/7/2022,23,45,59,-5,19,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/8/2022,33,49,77,-5,15,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/9/2022,28,44,65,-2,19,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/10/2022,27,47,54,-1,22,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/11/2022,30,53,84,2,17,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/12/2022,23,47,69,5,26,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/13/2022,28,48,80,4,23,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/14/2022,21,42,65,-2,19,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/15/2022,34,51,84,7,18,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/16/2022,30,47,68,7,17,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/17/2022,29,49,59,2,20,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/18/2022,31,53,94,7,12,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/19/2022,29,46,75,9,26,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/20/2022,30,49,84,9,13,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/21/2022,26,50,81,9,11,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/22/2022,33,48,86,11,10,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/23/2022,31,46,78,10,9,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/24/2022,28,47,70,10,11,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/25/2022,32,51,97,18,9,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/26/2022,27,46,90,19,24,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/27/2022,29,44,84,18,9,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/28/2022,27,46,80,8,8,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/29/2022,33,47,85,13,9,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,6/30/2022,32,45,82,14,9,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/1/2022,33,50,65,6,11,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/2/2022,37,58,101,10,5,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/3/2022,33,52,87,16,25,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/4/2022,34,52,83,14,11,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/5/2022,34,57,89,11,8,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/6/2022,41,55,91,7,8,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/7/2022,40,56,80,14,7,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/8/2022,36,58,64,12,11,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/9/2022,32,61,78,-5,-19,22
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/10/2022,10,35,80,-13,14,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/11/2022,26,48,81,12,9,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/12/2022,33,56,81,15,11,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/13/2022,35,51,82,17,12,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/14/2022,35,51,77,15,14,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/15/2022,31,47,65,11,18,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/16/2022,35,55,93,16,15,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/17/2022,31,51,80,16,28,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/18/2022,30,46,75,11,23,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/19/2022,28,49,74,6,21,21
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/20/2022,35,50,75,7,20,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/21/2022,31,46,68,8,21,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/22/2022,27,44,62,2,26,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/23/2022,33,51,90,9,23,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/24/2022,23,39,67,3,26,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/25/2022,26,43,63,5,24,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/26/2022,26,46,71,2,22,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/27/2022,34,47,75,9,23,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/28/2022,34,47,71,8,23,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/29/2022,32,49,66,7,27,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/30/2022,34,51,104,15,-14,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,7/31/2022,31,50,80,18,36,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/1/2022,32,51,73,11,27,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/2/2022,33,57,73,4,25,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/3/2022,36,57,71,5,25,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/4/2022,33,56,61,2,25,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/5/2022,30,56,54,9,29,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/6/2022,33,62,78,10,25,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/7/2022,29,55,67,11,30,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/8/2022,29,52,64,6,27,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/9/2022,27,55,61,3,26,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/10/2022,33,55,62,6,27,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/11/2022,31,53,60,5,27,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/12/2022,28,53,55,7,29,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/13/2022,29,57,75,14,27,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/14/2022,29,53,64,16,36,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/15/2022,33,58,83,8,32,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/16/2022,35,64,86,7,27,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/17/2022,33,52,109,4,-17,26
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/18/2022,34,55,64,8,29,21
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/19/2022,30,55,61,3,32,22
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/20/2022,31,62,80,10,30,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/21/2022,25,53,64,18,34,21
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/22/2022,28,50,66,12,33,22
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/23/2022,28,53,67,12,30,21
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/24/2022,33,51,70,11,30,22
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/25/2022,33,53,61,13,30,21
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/26/2022,31,53,55,13,35,22
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/27/2022,31,57,85,11,31,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/28/2022,27,53,76,21,36,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/29/2022,26,45,63,9,34,21
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/30/2022,26,49,66,5,32,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,8/31/2022,30,46,60,7,30,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/1/2022,36,55,60,4,31,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/2/2022,34,58,53,6,35,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/3/2022,37,65,80,11,31,16
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/4/2022,31,60,69,16,32,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/5/2022,31,52,59,10,35,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/6/2022,23,49,50,-1,31,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/7/2022,33,51,60,8,32,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/8/2022,30,47,52,10,30,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/9/2022,32,53,46,12,35,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/10/2022,36,60,82,20,31,16
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/11/2022,30,55,72,19,34,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/12/2022,30,48,58,9,36,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/13/2022,30,53,65,9,32,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/14/2022,35,50,65,13,33,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/15/2022,35,50,60,14,31,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/16/2022,34,52,60,18,33,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/17/2022,35,58,100,13,27,16
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/18/2022,31,52,71,14,28,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/19/2022,28,46,57,9,33,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/20/2022,27,48,57,2,30,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/21/2022,27,43,54,5,29,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/22/2022,34,50,56,9,30,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/23/2022,30,49,47,10,33,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/24/2022,37,60,81,8,28,16
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/25/2022,31,53,65,22,31,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/26/2022,30,47,59,9,34,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/27/2022,29,49,59,8,30,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/28/2022,34,48,58,8,29,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/29/2022,32,47,54,10,29,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,9/30/2022,24,44,38,10,30,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/1/2022,35,59,74,8,28,16
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/2/2022,29,55,51,16,26,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/3/2022,23,45,43,3,32,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/4/2022,28,54,49,2,30,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/5/2022,30,49,50,4,30,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/6/2022,27,44,35,7,27,19
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/7/2022,24,48,40,12,30,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/8/2022,28,55,70,9,-22,20
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/9/2022,23,49,35,22,23,18
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/10/2022,29,51,56,13,30,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/11/2022,24,49,52,4,27,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/12/2022,36,54,71,15,28,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/13/2022,33,49,62,11,28,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/14/2022,30,51,55,14,31,17
ID,Indonesia,Nusa Tenggara Barat,ID-NB,ChIJIe0SGpQNuC0RxXX30MzCZ2k,10/15/2022,31,56,73,19,25,16
ID,Indonesia,Papua Barat,ID-PB,ChIJLQviub0KVC0RYsvHxfjBSVM,1/1/2022,-19,17,-5,-23,-51,-3
ID,Indonesia,Papua Barat,ID-PB,ChIJLQviub0KVC0RYsvHxfjBSVM,1/2/2022,5,48,4,21,-20,-4
ID,Indonesia,Papua Barat,ID-PB,ChIJLQviub0KVC0RYsvHxfjBSVM,1/3/2022,14,59,-19,31,-24,-4
